BOGOTA D.C.;BOGOTA D.C.;GIMN CAMELOT                                                                                        ;KR 86 34 A 18;MIXTO;PREESCOLAR  BASICA PRIMARIA;MANANA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;INST NAZARENO MODELIA                                                                               ;CL 24 C 75 13;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;COMUNIDAD RELIGIOSA;A
BOGOTA D.C.;BOGOTA D.C.;INST FONTIBON                                                                                       ;CR. 96 NO.21-22;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL PARROQ SAN JOSE DE FONTIBON                                                                     ;KR 100 24 60;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;COMUNIDAD RELIGIOSA;A
BOGOTA D.C.;BOGOTA D.C.;COL DE LOS ANDES                                                                                    ;CL 22 H 100 82;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;ACADEMIA REAL PARA NINOS;CL 42 A 87 I 10 SUR;MIXTO;BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COLEGIO TALENTOS;KR 71 D 4 71;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA UNICA FIN DE SEMANA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;GIMNASIO SUPERIOR NUEVOS ANDES;CRA 73B NO. 8B-98;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COLEGIO SAN ANGEL;AV PRIMERO DE MAYO 68 H 92 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COLEGIO PSICOPEDAGOGICO MENTOR;CL 56 B SUR 79 B 17;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COLEGIO MILITAR ANTONIA SANTOS;CL 42 F SUR 79 50;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COLEGIO EMMANUEL JIREH;CR 81D NO 8C-45;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC CULT MOSQUERA                                                                                   ;KR 90 D 42 20 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA TARDE;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC  SAMARIO                                                                                        ;KR 74 42 C 80 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;INST DE EDUC MEDIA EMAUS                                                                            ;CL 39 A SUR 81 A 40;MIXTO;MEDIA  BASICA SECUNDARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COLEGIO INTEGRACION MODERNA                                                                      ;CL 4 71 A 41;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;SOCIEDAD;A
BOGOTA D.C.;BOGOTA D.C.;LIC  RODRIGO ARENAS BETANCOURT                                                                      ;KR 89 54 18 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC CARMELITA                                                                                       ;KR 77 K 57 D 23 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA NOCTURNA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC  PEDAG AUGUSTO COMTE                                                                            ;TV 61 42 28 SUR;MIXTO;PREESCOLAR MEDIA BASICA PRIMARIA;COMPLETA FIN DE SEMANA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;INST CULT CIUDAD KENNEDY                                                                            ;KR 73 A BIS 35 C 04 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA NOCTURNA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL CENT DE INSTRUCCION SISTEMATIZADA CEIS                                                          ;CR. 86 NO.55-63 SUR;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA NOCTURNA TARDE FIN DE SEMANA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC  ROZFORD                                                                                        ;CL 33 A SUR 74 A 14;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;FRANCES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COLEGIO SANTO DOMINGOBILINGUE;KR 72 P 38 A 17 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL DE LA COOP INTEGRAL DE TRANS LA NACIONAL (COONAL)                                               ;KR 52 A 40 B 27 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA TARDE;HEBREO;COOPERATIVO;A
BOGOTA D.C.;BOGOTA D.C.;INST ACAD MORELI                                                                                    ;CLL. 22 SUR NO.92-46;MIXTO;PREESCOLAR  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC  EL CASTILLO                                                                                    ;KR 82 BIS 7 D 08;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;GIMN MILIT FUERZA AEREA DE COLOMBIA                                                                 ;CL 26 SUR 78 H 70;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC PARQUE DE MORAVIA                                                                               ;KR 72 M 42 C 06 SUR;MIXTO;PREESCOLAR  BASICA PRIMARIA;MANANA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;GIMN SABIDURIA DEL FUTURO                                                                           ;CL 49 A SUR 76 C 16;MIXTO;PREESCOLAR  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;CENT FE Y ALEGRIA PATIO BONITO                                                                      ;KR 95 24 15 SUR;MIXTO;PREESCOLAR  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;INGLES;FUNDACION O CORPORACIONES;A
BOGOTA D.C.;BOGOTA D.C.;LICEO CENTRAL AMERICAS;CL 49 ASUR 87 J 14;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;UNICA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COLEGIO GIMNASIO SABIDURIA DEL FUTURO;KR 97 73 29 SUR;MIXTO;PREESCOLAR  BASICA SECUNDARIA  BASICA PRIMARIA;UNICA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COLEGIO TECNISISTEMAS SEDE BOSA;KR 79 B 65 J 42 SUR;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA NOCTURNA FIN DE SEMANA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;FUNDACION EDUCATIVA PARA EL DESARROLLO INTEGRAL - FEDI;CL 69 BSUR 91 94;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA NOCTURNA FIN DE SEMANA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL GIOVANNI ANTONIO FARINA                                                                         ;CL 61 SUR 100 A 38;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;COMUNIDAD RELIGIOSA;A
BOGOTA D.C.;BOGOTA D.C.;JARD INF MIS PRIMEROS TRAZOS                                                                        ;CL 72 C SUR 78 B 66;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;INST ALVARO MUTIS                                                                                   ;KR 85 A BIS 58 D 27 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;ALEMAN FRANCES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;GIMN INF YAYITA                                                                                     ;CL 56 A SUR 70 A 07;MIXTO;PREESCOLAR  BASICA PRIMARIA;MANANA COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LICEO MI INFANCIA CREATIVA;TV 79 B 68 C 34 SUR;MIXTO;PREESCOLAR  BASICA PRIMARIA;MANANA COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;GIMN COMERCIAL LOS ANDES;CL 52 A SUR 37 05;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC PEDAG MONTFORTIANO                                                                              ;KR 53 B 47 12 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC DAMFUS                                                                                          ;DG 46 A SUR 18 C 39;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL INCADE                                                                                          ;IND AUTOP SUR NO.49-51;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA COMPLETA NOCTURNA FIN DE SEMANA;HEBREO;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL COOP VENECIA                                                                                    ;DG 47 A SUR 53 A 95;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;COOPERATIVO;A
BOGOTA D.C.;BOGOTA D.C.;FUND INST TECNOLOGICO DEL SUR                                                                       ;KR 29 50 04 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA TARDE;;FUNDACION O CORPORACIONES;A
BOGOTA D.C.;BOGOTA D.C.;COL PARROQ SAN CARLOS                                                                               ;IND KR 18 A 53 54 SUR <EOF>;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;INGLES;COMUNIDAD RELIGIOSA;A
BOGOTA D.C.;BOGOTA D.C.;COL POMBOLANDIA TUNJUELITO                                                                          ;KR 9 A 52 29 SUR;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC MARANATA                                                                                        ;DG 98 SUR 5 I 52 ESTE;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC MARIA NELL                                                                                      ;KR 2 A ESTE 81 58 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA UNICA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;MARIA BELEN DE SAN JOSE;CL 48 C SUR 5 71 ESTE;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL COOP COMUNAL SAN BLAS;KR 3 2 58 SUR;MIXTO;MEDIA  BASICA SECUNDARIA;MANANA COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;INST NINOS CIEGOS FUND JUAN ANTONIO PARDO OSPINA;KR 8 A ESTE 12 30 SUR;MIXTO;PREESCOLAR  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC INF MIS PEQUENOSS SALTARINES                                                                     ;CL 31 B SUR 2 35 ESTE;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL SUR ORIENTAL PANAMERICANO                                                                       ;CL 39 A SUR 3 C 45 ESTE;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL SALESIANO JUAN DEL RIZZO                                                                        ;KR 6 27 19 SUR;MASCULINO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;COMUNIDAD RELIGIOSA;A
BOGOTA D.C.;BOGOTA D.C.;INST SURORIENTAL SAN JORGE NOCTURNO                                                                 ;KR 10 18 48 SUR;MIXTO;BASICA SECUNDARIA MEDIA BASICA PRIMARIA;MANANA NOCTURNA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL SAN JUAN BOSCO                                                                                  ;KR 5 A 11 38 SUR;FEMENINO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA UNICA;;COMUNIDAD RELIGIOSA;A
BOGOTA D.C.;BOGOTA D.C.;LIC MODERNO PINARES                                                                                 ;CL 48 SUR 13 F 35 ESTE;MIXTO;PREESCOLAR  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL TRIANGULO CENTRO                                                                                ;KR 10 18 36 PI 2;MIXTO;MEDIA  BASICA SECUNDARIA;MANANA NOCTURNA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL CAPACITACION 2000                                                                               ;KR 9 A 18 51 PI 3;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA NOCTURNA TARDE FIN DE SEMANA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL DE LAS MERCEDES                                                                                 ;CL 23 13 A 50;MIXTO;PREESCOLAR  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;INST INGABO SEDE CHAPINERO                                                                          ;CL 62 13 A 25 ESTE;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA NOCTURNA FIN DE SEMANA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL JORDAN DE SAJONIA                                                                               ;KR 1 68 50;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;INSTITUTO DANTE ALIGHIERI;CL 186 8 44;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;NOCTURNA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;GIMNASIO PIERRE FAURE;KR 15 BIS 188 A 11;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL RICHARD WAGNER                                                                                  ;CL 135 19 46;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL PIERRE DE FERMAT                                                                                ;CL 153 7 B 16;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL WESLEYANO DEL NORTE                                                                             ;CL 161 22 49;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;COMUNIDAD RELIGIOSA;A
BOGOTA D.C.;BOGOTA D.C.;COL PUREZA DE MARIA                                                                                 ;KR 7 147 02;FEMENINO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;COMUNIDAD RELIGIOSA;A
BOGOTA D.C.;BOGOTA D.C.;COL DE LA REINA                                                                                     ;AC 183 13 90;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;GIMN MARROQUIN CAMPESTRE                                                                            ;AK 7 170 B 62;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA COMPLETA;FRANCES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;GIMN DE LOS CERROS                                                                                  ;CL 119 4 48;MASCULINO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;INGLES;FEDERACIONES;B
BOGOTA D.C.;BOGOTA D.C.;JARD INF AMERICANO                                                                                  ;CL 127 B BIS 19 94;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL COMUNAL LAS ORQUIDEAS                                                                           ;CL 161 16 B 05;MIXTO;PREESCOLAR  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;COMUNIDAD;A
BOGOTA D.C.;BOGOTA D.C.;FUND COL SAN BENITO DE TIBATI                                                                       ;KR 12 188 A 65;MIXTO;MEDIA  BASICA SECUNDARIA;COMPLETA;;COMUNIDAD RELIGIOSA;A
BOGOTA D.C.;BOGOTA D.C.;LIC  DE CERVANTES PADRES AGUSTINOS                                                                  ;CL 153 19 39;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;COMUNIDAD RELIGIOSA;A
BOGOTA D.C.;BOGOTA D.C.;COL BILING DE LA UNIVERSIDAD DEL BOSQUE                                                             ;KR 7 B BIS 132 11;MIXTO;MEDIA  BASICA SECUNDARIA;COMPLETA FIN DE SEMANA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL DE BTO PATRIA                                                                                   ;CL 100 11 00;MIXTO;MEDIA  BASICA SECUNDARIA;COMPLETA;;REGIMEN ESPECIAL;A
BOGOTA D.C.;BOGOTA D.C.;GIMNASIO PSICOPEDAGOGICO SIGLO XXI;KR 78 C BIS CL 58 SUR;MIXTO;PREESCOLAR  BASICA PRIMARIA;UNICA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LICEO GABRIELA MISTRAL;CL 22 D BIS 118 A 77;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;CENT EDUC AMIGOS DE LA NATURALEZA                                                                   ;CL 77 SUR 73 D 12;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;INGLES;COMUNIDAD;A
BOGOTA D.C.;BOGOTA D.C.;COL TALLER PSICOPEDAG DE LOS ANDES                                                                  ;CL 60 A SUR 67 13;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA COMPLETA TARDE;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;INST TEC CIAL MARMATOS SEDE II                                                                      ;KR 73 I 68 A 59 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COLEGIO LA NUEVA ESTANCIA LTDA;KR 74 A 58 52 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL FISDECO                                                                                         ;CL 69 C SUR 17 F 41;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;INGLES;FUNDACION O CORPORACIONES;A
BOGOTA D.C.;BOGOTA D.C.;COLEGIO RENE DESCARTES;CL 20 SUR 10 A 51;MIXTO;MEDIA  BASICA SECUNDARIA;FIN DE SEMANA;;PERSONA NATURAL;OTRO
BOGOTA D.C.;BOGOTA D.C.;CENTRO EDUCATIVO SAN PABLO CESP;CL 48 P 5 G 03 SUR;MIXTO;MEDIA  BASICA SECUNDARIA;NOCTURNA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;INSTITUTO PSICOPEDAGOGICO ANA MARIA DE LOS ANGELES;CL 38 SUR 29 16;MIXTO;BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL TRIANGULO RESTREPO;AC 22 SUR 16 69;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA NOCTURNA FIN DE SEMANA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL RAFAEL MARIA CARRASQUILLA                                                                       ;KR 3 A 48 T 02 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;INST SALCEDO                                                                                        ;DG. 46 SUR NO. 5L-17;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL FE Y ALEGRIA LA PAZ                                                                             ;KR 4 B 51 28 SUR;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA TARDE;INGLES;FUNDACION O CORPORACIONES;A
BOGOTA D.C.;BOGOTA D.C.;INST BRUNO BETTELHEIN                                                                               ;CLL. 49B SUR NO.5-46;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;GIMN INDOAMERICANO                                                                                  ;KR 10 25 60 SUR;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;INST EDUCATIVA INTERAMERICANA                                                                       ;CL 47 SUR 13 A 21;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC AGUSTIN AGUALONGO                                                                               ;CLL. 50A SUR NO.5T-61;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC LUIS CARDONA CARVAJAL                                                                           ;KM. 5 VIA USME ( PENITENCIARIA LA PICOTA);MIXTO;PREESCOLAR  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;REGIMEN ESPECIAL;A
BOGOTA D.C.;BOGOTA D.C.;COL SALESIANO DE LEON XIII                                                                          ;KR 5 8 36;MASCULINO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA NOCTURNA;;COMUNIDAD RELIGIOSA;A
BOGOTA D.C.;BOGOTA D.C.;COL TIRSO DE MOLINA                                                                                 ;CL 12 4 92;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;ESC HOGAR SAGRADO CORAZON                                                                           ;CLL. 14 NO. 3-63;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;INGLES;COMUNIDAD RELIGIOSA;A
BOGOTA D.C.;BOGOTA D.C.;INSTITUTO CAMARGO LEON;KR 40 29 A 70 SUR;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA NOCTURNA FIN DE SEMANA;;PERSONA NATURAL;OTRO
BOGOTA D.C.;BOGOTA D.C.;LIC INF MI MUNDO IDEAL                                                                              ;TV 52 A 2 59;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL FERNANDO V DE ARAGON Y CASTILLA                                                                 ;CLL. 43 SUR NO.47-76;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA COMPLETA TARDE;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL SANTIAGO FELIPE                                                                                 ;KR 40 A 28 21 SUR;MIXTO;PREESCOLAR  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;GIMN SAN VALERY                                                                                     ;DG. 1 NO.54-35;MIXTO;PREESCOLAR  BASICA PRIMARIA;MANANA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL CRISTIANO SEMILLA DE VIDA EDUCACION PARA ADULTOS                                                ;CL 2 31 17;MIXTO;MEDIA  BASICA SECUNDARIA;NOCTURNA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;LIC ROMULO GALLEGOS                                                                                 ;KR 31 B 6 53 SUR;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL SAN LUCAS                                                                                       ;KR 31 D 1 F 44;MIXTO;PREESCOLAR  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;CORP COCFE                                                                                          ;KR 17 16 85 SUR;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA NOCTURNA FIN DE SEMANA;FRANCES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;INST JULIO MARIA MATOVELLE                                                                          ;CL 18 SUR 13 74;MIXTO;PREESCOLAR  BASICA PRIMARIA;MANANA;INGLES;COMUNIDAD RELIGIOSA;A
BOGOTA D.C.;BOGOTA D.C.;COL GUSTAVO ROJAS PINILLA                                                                           ;AV CARACAS 3 81 SUR;MIXTO;MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA COMPLETA TARDE;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COL ADVENTISTA EMMANUEL                                                                             ;AV 12 SUR 18 13;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;MANANA COMPLETA;INGLES;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;JARD PSICOPEDAG EL MANANTIAL DEL SABER                                                              ;KR 25 A 4 B 20;MIXTO;PREESCOLAR  BASICA PRIMARIA;MANANA;;PERSONA NATURAL;A
BOGOTA D.C.;BOGOTA D.C.;COLEGIOBILINGUE CEDAM;CL 2 B 27 A 02;MIXTO;PREESCOLAR MEDIA  BASICA SECUNDARIA  BASICA PRIMARIA;COMPLETA;;PERSONA NATURAL;A
